1331,en,1331,sweet,"Jane met her with a smile of such {word} complacency, a glow of such happy expression, as sufficiently marked how well she was satisfied with the occurrences of the evening.",Pride and Prejudice by Jane Austen
1332,en,1332,little,"When she thought of her mother, her confidence gave way a {word}; but she would not allow that any objections _there_ had material weight with Mr. Darcy, whose pride, she was convinced, would receive a deeper wound from the want of importance in his friend's connections, than from their want of sense; and she was quite decided, at last, that he had been partly governed by this worst kind of pride, and partly by the wish of retaining Mr. Bingley for his sister.  ",Pride and Prejudice by Jane Austen
1333,en,1333,believe,“I do not {word} he will ever live at Netherfield any more.”  ,Pride and Prejudice by Jane Austen
1334,en,1334,entreaty,"But not long was the interval of tranquillity; for, when supper was over, singing was talked of, and she had the mortification of seeing Mary, after very little {word}, preparing to oblige the company.",Pride and Prejudice by Jane Austen
1335,en,1335,nieces,She has two {word} of her own.,Pride and Prejudice by Jane Austen
1336,en,1336,forwarded,"Miss Darcy, on her brother's entrance, exerted herself much more to talk, and Elizabeth saw that he was anxious for his sister and herself to get acquainted, and {word} as much as possible, every attempt at conversation on either side.",Pride and Prejudice by Jane Austen
1337,en,1337,impatient,"Upon the whole, therefore, she found, what has been sometimes found before, that an event to which she had been looking with {word} desire did not, in taking place, bring all the satisfaction she had promised herself.",Pride and Prejudice by Jane Austen
1338,en,1338,judged,"But she had never felt so strongly as now the disadvantages which must attend the children of so unsuitable a marriage, nor ever been so fully aware of the evils arising from so ill-{word} a direction of talents; talents, which, rightly used, might at least have preserved the respectability of his daughters, even if incapable of enlarging the mind of his wife.  ",Pride and Prejudice by Jane Austen
1339,en,1339,sister,"But, my dear {word}, though the event has proved you right, do not think me obstinate if I still assert that, considering what her behaviour was, my confidence was as natural as your suspicion.",Pride and Prejudice by Jane Austen
1340,en,1340,attachment,But it was not till the evening of the dance at Netherfield that I had any apprehension of his feeling a serious {word}.,Pride and Prejudice by Jane Austen
1341,en,1341,politeness,"As he was to begin his journey too early on the morrow to see any of the family, the ceremony of leave-taking was performed when the ladies moved for the night; and Mrs. Bennet, with great {word} and cordiality, said how happy they should be to see him at Longbourn again, whenever his engagements might allow him to visit them.  ",Pride and Prejudice by Jane Austen
1342,en,1342,principally,"Darcy took up a book; Miss Bingley did the same; and Mrs. Hurst, {word} occupied in playing with her bracelets and rings, joined now and then in her brother's conversation with Miss Bennet.  ",Pride and Prejudice by Jane Austen
1343,en,1343,declare,"The boy protested that she should not; she continued to {word} that she would, and the argument ended only with the visit.    ",Pride and Prejudice by Jane Austen
1344,en,1344,gratefully,"When Lady Catherine and her daughter had played as long as they chose, the tables were broken up, the carriage was offered to Mrs. Collins, {word} accepted and immediately ordered.",Pride and Prejudice by Jane Austen
1345,en,1345,thoughts,"Her mother's {word} she plainly saw were bent the same way, and she determined not to venture near her, lest she might hear too much.",Pride and Prejudice by Jane Austen
1346,en,1346,believing,"His circumstances, he assured me, and I had no difficulty in {word} it, were exceedingly bad.",Pride and Prejudice by Jane Austen
1347,en,1347,aside,"Elizabeth was so much caught with what passed, as to leave her very little attention for her book; and soon laying it wholly {word}, she drew near the card-table, and stationed herself between Mr. Bingley and his eldest sister, to observe the game.  ",Pride and Prejudice by Jane Austen
1348,en,1348,started,"You could not have {word} a more happy idea, since you will not take comfort in mine.",Pride and Prejudice by Jane Austen
1349,en,1349,carriage,“Can I have the {word}?” said Jane.  ,Pride and Prejudice by Jane Austen
1350,en,1350,detection,Why any fear of {word}?,Pride and Prejudice by Jane Austen
1351,en,1351,hastily,"This must be the grossest falsehood!”--and when she had gone through the whole letter, though scarcely knowing anything of the last page or two, put it {word} away, protesting that she would not regard it, that she would never look in it again.  ",Pride and Prejudice by Jane Austen
1352,en,1352,seeing,"Mrs. Collins, {word} that she was really unwell, did not press her to go and as much as possible prevented her husband from pressing her; but Mr. Collins could not conceal his apprehension of Lady Catherine's being rather displeased by her staying at home.    ",Pride and Prejudice by Jane Austen
1353,en,1353,turned,"And then, with a slight bow, {word} again into the plantation, and was soon out of sight.  ",Pride and Prejudice by Jane Austen
1354,en,1354,spoke,"She had heard nothing of Lady Catherine that {word} her awful from any extraordinary talents or miraculous virtue, and the mere stateliness of money or rank she thought she could witness without trepidation.  ",Pride and Prejudice by Jane Austen
1355,en,1355,acquaintance,"She answered in the affirmative, and, unable to resist the temptation, added, “When you met us there the other day, we had just been forming a new {word}.”  ",Pride and Prejudice by Jane Austen
1356,en,1356,amiable,"Chapter 25   After a week spent in professions of love and schemes of felicity, Mr. Collins was called from his {word} Charlotte by the arrival of Saturday.",Pride and Prejudice by Jane Austen
1357,en,1357,wisely,"Mr. Bennet accepted the challenge, observing that he acted very {word} in leaving the girls to their own trifling amusements.",Pride and Prejudice by Jane Austen
1358,en,1358,partner,"Mr. Collins, awkward and solemn, apologising instead of attending, and often moving wrong without being aware of it, gave her all the shame and misery which a disagreeable {word} for a couple of dances can give.",Pride and Prejudice by Jane Austen
1359,en,1359,disliked,"The whole of what Elizabeth had already heard, his claims on Mr. Darcy, and all that he had suffered from him, was now openly acknowledged and publicly canvassed; and everybody was pleased to know how much they had always {word} Mr. Darcy before they had known anything of the matter.  ",Pride and Prejudice by Jane Austen
1360,en,1360,sweetness,"The children, two girls of six and eight years old, and two younger boys, were to be left under the particular care of their cousin Jane, who was the general favourite, and whose steady sense and {word} of temper exactly adapted her for attending to them in every way--teaching them, playing with them, and loving them.  ",Pride and Prejudice by Jane Austen
1361,en,1361,impression,"The justice of the charge struck her too forcibly for denial, and the circumstances to which he particularly alluded as having passed at the Netherfield ball, and as confirming all his first disapprobation, could not have made a stronger {word} on his mind than on hers.  ",Pride and Prejudice by Jane Austen
1362,en,1362,equal,"But there were other causes of repugnance; causes which, though still existing, and existing to an {word} degree in both instances, I had myself endeavoured to forget, because they were not immediately before me.",Pride and Prejudice by Jane Austen
1363,en,1363,replied,"“Both,” {word} Elizabeth archly; “for I have always seen a great similarity in the turn of our minds.",Pride and Prejudice by Jane Austen
1364,en,1364,determination,"But, however this remonstrance might have staggered or delayed his {word}, I do not suppose that it would ultimately have prevented the marriage, had it not been seconded by the assurance that I hesitated not in giving, of your sister's indifference.",Pride and Prejudice by Jane Austen
1365,en,1365,boast,"Having never even fancied herself in love before, her regard had all the warmth of first attachment, and, from her age and disposition, greater steadiness than most first attachments often {word}; and so fervently did she value his remembrance, and prefer him to every other man, that all her good sense, and all her attention to the feelings of her friends, were requisite to check the indulgence of those regrets which must have been injurious to her own health and their tranquillity.  ",Pride and Prejudice by Jane Austen
1366,en,1366,expressed,"Miss Bennet's pleasing manners grew on the goodwill of Mrs. Hurst and Miss Bingley; and though the mother was found to be intolerable, and the younger sisters not worth speaking to, a wish of being better acquainted with _them_ was {word} towards the two eldest.",Pride and Prejudice by Jane Austen
1367,en,1367,showing,"You will not, I hope, consider me as {word} any disrespect to your family, my dear madam, by thus withdrawing my pretensions to your daughter's favour, without having paid yourself and Mr. Bennet the compliment of requesting you to interpose your authority in my behalf.",Pride and Prejudice by Jane Austen
1368,en,1368,endeavour,"And, if I may mention so delicate a subject, {word} to check that little something, bordering on conceit and impertinence, which your lady possesses.”  ",Pride and Prejudice by Jane Austen
1369,en,1369,warmth,"Having never even fancied herself in love before, her regard had all the {word} of first attachment, and, from her age and disposition, greater steadiness than most first attachments often boast; and so fervently did she value his remembrance, and prefer him to every other man, that all her good sense, and all her attention to the feelings of her friends, were requisite to check the indulgence of those regrets which must have been injurious to her own health and their tranquillity.  ",Pride and Prejudice by Jane Austen
1370,en,1370,party,Lady Lucas quieted her fears a little by starting the idea of his being gone to London only to get a large {word} for the ball; and a report soon followed that Mr. Bingley was to bring twelve ladies and seven gentlemen with him to the assembly.,Pride and Prejudice by Jane Austen
1371,en,1371,struck,"She rated his abilities much higher than any of the others; there was a solidity in his reflections which often {word} her, and though by no means so clever as herself, she thought that if encouraged to read and improve himself by such an example as hers, he might become a very agreeable companion.",Pride and Prejudice by Jane Austen
1372,en,1372,highflown,"To these {word} expressions Elizabeth listened with all the insensibility of distrust; and though the suddenness of their removal surprised her, she saw nothing in it really to lament; it was not to be supposed that their absence from Netherfield would prevent Mr. Bingley's being there; and as to the loss of their society, she was persuaded that Jane must cease to regard it, in the enjoyment of his.  ",Pride and Prejudice by Jane Austen
1373,en,1373,impurities,"Mr. Darcy may perhaps have _heard_ of such a place as Gracechurch Street, but he would hardly think a month's ablution enough to cleanse him from its {word}, were he once to enter it; and depend upon it, Mr. Bingley never stirs without him.”  ",Pride and Prejudice by Jane Austen
1374,en,1374,invitation,"“I am much obliged to your ladyship for your kind {word},” replied Elizabeth, “but it is not in my power to accept it.",Pride and Prejudice by Jane Austen
1375,en,1375,proceeding,"But in all, and in almost every line of each, there was a want of that cheerfulness which had been used to characterise her style, and which, {word} from the serenity of a mind at ease with itself and kindly disposed towards everyone, had been scarcely ever clouded.",Pride and Prejudice by Jane Austen
1376,en,1376,cucumber,"These two girls had been above an hour in the place, happily employed in visiting an opposite milliner, watching the sentinel on guard, and dressing a salad and {word}.  ",Pride and Prejudice by Jane Austen
1377,en,1377,candour,"Miss Bennet was the only creature who could suppose there might be any extenuating circumstances in the case, unknown to the society of Hertfordshire; her mild and steady {word} always pleaded for allowances, and urged the possibility of mistakes--but by everybody else Mr. Darcy was condemned as the worst of men.    ",Pride and Prejudice by Jane Austen
1378,en,1378,brother,"But she is too much like her {word}--very, very proud.",Pride and Prejudice by Jane Austen
1379,en,1379,struck,"When she saw him thus seeking the acquaintance and courting the good opinion of people with whom any intercourse a few months ago would have been a disgrace--when she saw him thus civil, not only to herself, but to the very relations whom he had openly disdained, and recollected their last lively scene in Hunsford Parsonage--the difference, the change was so great, and {word} so forcibly on her mind, that she could hardly restrain her astonishment from being visible.",Pride and Prejudice by Jane Austen
1380,en,1380,playing,"On entering the drawing-room she found the whole party at loo, and was immediately invited to join them; but suspecting them to be {word} high",Pride and Prejudice by Jane Austen
1381,en,1381,hardship,"“I am very sensible, madam, of the {word} to my fair cousins, and could say much on the subject, but that I am cautious of appearing forward and precipitate.",Pride and Prejudice by Jane Austen
1382,en,1382,spleen,Adieu to disappointment and {word}.,Pride and Prejudice by Jane Austen
1383,en,1383,drinking,"“We have dined nine times at Rosings, besides {word} tea there twice!",Pride and Prejudice by Jane Austen
1384,en,1384,school,"About a year ago, she was taken from {word}, and an establishment formed for her in London; and last summer she went with the lady who presided over it, to Ramsgate; and thither also went Mr. Wickham, undoubtedly by design; for there proved to have been a prior acquaintance between him and Mrs. Younge, in whose character we were most unhappily deceived; and by her connivance and aid, he so far recommended himself to Georgiana, whose affectionate heart retained a strong impression of his kindness to her as a child, that she was persuaded to believe herself in love, and to consent to an elopement.",Pride and Prejudice by Jane Austen
1385,en,1385,dislike,"It is such a spur to one's genius, such an opening for wit, to have a {word} of that kind.",Pride and Prejudice by Jane Austen
1386,en,1386,expression,"The latter part of this address was scarcely heard by Darcy; but Sir William's allusion to his friend seemed to strike him forcibly, and his eyes were directed with a very serious {word} towards Bingley and Jane, who were dancing together.",Pride and Prejudice by Jane Austen
1387,en,1387,having,"Many stared--many smiled; but no one looked more amused than Mr. Bennet himself, while his wife seriously commended Mr. Collins for {word} spoken so sensibly, and observed in a half-whisper to Lady Lucas, that he was a remarkably clever, good kind of young man.  ",Pride and Prejudice by Jane Austen
1388,en,1388,elder,"But amidst your concern for the defects of your nearest relations, and your displeasure at this representation of them, let it give you consolation to consider that, to have conducted yourselves so as to avoid any share of the like censure, is praise no less generally bestowed on you and your {word} sister, than it is honourable to the sense and disposition of both.",Pride and Prejudice by Jane Austen
1389,en,1389,hitherto,"If what I have {word} said can appear to you in the form of encouragement, I know not how to express my refusal in such a way as to convince you of its being one.”  ",Pride and Prejudice by Jane Austen
1390,en,1390,duped,"This letter gave Elizabeth some pain; but her spirits returned as she considered that Jane would no longer be {word}, by the sister at least.",Pride and Prejudice by Jane Austen
1391,en,1391,meant,"He was always to have gone on Saturday, and to Saturday he {word} to stay.  ",Pride and Prejudice by Jane Austen
1392,en,1392,compassion,"“I did not think you would; and that being the case, I cannot consider your situation with much {word}.”  ",Pride and Prejudice by Jane Austen
1393,en,1393,nearest,"Her niece was, therefore, obliged to submit, and they took their way towards the house on the opposite side of the river, in the {word} direction; but their progress was slow, for Mr. Gardiner, though seldom able to indulge the taste, was very fond of fishing, and was so much engaged in watching the occasional appearance of some trout in the water, and talking to the man about them, that he advanced but little.",Pride and Prejudice by Jane Austen
1394,en,1394,constantly,She practises very {word}.”  ,Pride and Prejudice by Jane Austen
1395,en,1395,repeated,"{word} the other, as she ran into her room to prepare.",Pride and Prejudice by Jane Austen
1396,en,1396,chaperon,how I should like to be married before any of you; and then I would {word} you about to all the balls.,Pride and Prejudice by Jane Austen
1397,en,1397,brother,"I inquired after their {word}, of course.",Pride and Prejudice by Jane Austen
1398,en,1398,sighted,"The sudden acquisition of ten thousand pounds was the most remarkable charm of the young lady to whom he was now rendering himself agreeable; but Elizabeth, less clear-{word} perhaps in this case than in Charlotte's, did not quarrel with him for his wish of independence.",Pride and Prejudice by Jane Austen
1399,en,1399,lately,"To the little town of Lambton, the scene of Mrs. Gardiner's former residence, and where she had {word} learned some acquaintance still remained, they bent their steps, after having seen all the principal wonders of the country; and within five miles of Lambton, Elizabeth found from her aunt that Pemberley was situated.",Pride and Prejudice by Jane Austen
1400,en,1400,figure,There was neither in {word} nor face any likeness between the ladies.,Pride and Prejudice by Jane Austen
1401,en,1401,powers,"To Mrs. Gardiner, Wickham had one means of affording pleasure, unconnected with his general {word}.",Pride and Prejudice by Jane Austen
1402,en,1402,party,The {word} did not supply much conversation.,Pride and Prejudice by Jane Austen
1403,en,1403,abusive,One may be continually {word} without saying anything just; but one cannot always be laughing at a man without now and then stumbling on something witty.”  ,Pride and Prejudice by Jane Austen
1404,en,1404,children,I have no pleasure in talking to undutiful {word}.,Pride and Prejudice by Jane Austen
1405,en,1405,beautiful,"Those to her mother contained little else than that they were just returned from the library, where such and such officers had attended them, and where she had seen such {word} ornaments as made her quite wild; that she had a new gown, or a new parasol, which she would have described more fully, but was obliged to leave off in a violent hurry, as Mrs. Forster called her, and they were going off to the camp; and from her correspondence with her sister, there was still less to be learnt--for her letters to Kitty, though rather longer, were much too full of lines under the words to be made public.  ",Pride and Prejudice by Jane Austen
1406,en,1406,opinion,"Lady Lucas began directly to calculate, with more interest than the matter had ever excited before, how many years longer Mr. Bennet was likely to live; and Sir William gave it as his decided {word}, that whenever Mr. Collins should be in possession of the Longbourn estate, it would be highly expedient that both he and his wife should make their appearance at St. James's.",Pride and Prejudice by Jane Austen
1407,en,1407,agitation,"The beginning contained an account of all their little parties and engagements, with such news as the country afforded; but the latter half, which was dated a day later, and written in evident {word}, gave more important intelligence.",Pride and Prejudice by Jane Austen
1408,en,1408,informed,"She wished him to know that she had been assured of his absence before she came to the place, and accordingly began by observing, that his arrival had been very unexpected--“for your housekeeper,” she added, “{word} us that you would certainly not be here till to-morrow; and indeed, before we left Bakewell",Pride and Prejudice by Jane Austen
1409,en,1409,touched,"The hall, the dining-room, and all its furniture, were examined and praised; and his commendation of everything would have {word} Mrs. Bennet's heart, but for the mortifying supposition of his viewing it all as his own future property.",Pride and Prejudice by Jane Austen
1410,en,1410,better,“So much the {word}.,Pride and Prejudice by Jane Austen
1411,en,1411,curiosity,But she had no reason to fear Mr. and Mrs. Gardiner's {word}; it was not their wish to force her communication.,Pride and Prejudice by Jane Austen
1412,en,1412,spite,"“Mr. Collins,” said she, “speaks highly both of Lady Catherine and her daughter; but from some particulars that he has related of her ladyship, I suspect his gratitude misleads him, and that in {word} of her being his patroness, she is an arrogant, conceited woman.”  ",Pride and Prejudice by Jane Austen
1413,en,1413,exhibition,"“_You_ observed it, Mr. Darcy, I am sure,” said Miss Bingley; “and I am inclined to think that you would not wish to see _your_ sister make such an {word}.”  ",Pride and Prejudice by Jane Austen
1414,en,1414,understand,"The evening was spent chiefly in talking over Hertfordshire news, and telling again what had already been written; and when it closed, Elizabeth, in the solitude of her chamber, had to meditate upon Charlotte's degree of contentment, to {word} her address in guiding, and composure in bearing with, her husband, and to acknowledge that it was all done very well.",Pride and Prejudice by Jane Austen
1415,en,1415,husband,Lydia's going to Brighton was all that consoled her for her melancholy conviction of her {word}'s never intending to go there himself.  ,Pride and Prejudice by Jane Austen
1416,en,1416,smilingly,"“I am not afraid of you,” said he, {word}.  ",Pride and Prejudice by Jane Austen
1417,en,1417,window,"While Sir William was with them, Mr. Collins devoted his morning to driving him out in his gig, and showing him the country; but when he went away, the whole family returned to their usual employments, and Elizabeth was thankful to find that they did not see more of her cousin by the alteration, for the chief of the time between breakfast and dinner was now passed by him either at work in the garden or in reading and writing, and looking out of the {word} in his own book-room, which fronted the road.",Pride and Prejudice by Jane Austen
1418,en,1418,stared,"She {word}, coloured, doubted, and was silent.",Pride and Prejudice by Jane Austen
1419,en,1419,person,"But I ought to beg his pardon, for I have no right to suppose that Bingley was the {word} meant.",Pride and Prejudice by Jane Austen
1420,en,1420,accept,"Mr. Bingley was obliged to be in town the following day, and, consequently, unable to {word} the honour of their invitation, etc.",Pride and Prejudice by Jane Austen
1421,en,1421,words,"“There were some very strong objections against the lady,” were Colonel Fitzwilliam's {word}; and those strong objections probably were, her having one uncle who was a country attorney, and another who was in business in London.  ",Pride and Prejudice by Jane Austen
1422,en,1422,wishes,"She concluded with many good {word} that Lady Lucas might soon be equally fortunate, though evidently and triumphantly believing there was no chance of it.  ",Pride and Prejudice by Jane Austen
1423,en,1423,unfortunately,"Chapter 7   Mr. Bennet's property consisted almost entirely in an estate of two thousand a year, which, {word} for his daughters, was entailed, in default of heirs male, on a distant relation; and their mother's fortune, though ample for her situation in life, could but ill supply the deficiency of his.",Pride and Prejudice by Jane Austen
1424,en,1424,observed,"The idea soon reached to conviction, as she {word} his increasing civilities toward herself, and heard his frequent attempt at a compliment on her wit and vivacity; and though more astonished than gratified herself by this effect of her charms, it was not long before her mother gave her to understand that the probability of their marriage was extremely agreeable to _her_.",Pride and Prejudice by Jane Austen
1425,en,1425,right,“That is {word}.,Pride and Prejudice by Jane Austen
1426,en,1426,think,"“Indeed, Mr. Bennet,” said she, “it is very hard to {word} that Charlotte Lucas should ever be mistress of this house, that I should be forced to make way for _her_, and live to see her take her place in it!”  ",Pride and Prejudice by Jane Austen
1427,en,1427,interest,"She is a very headstrong, foolish girl, and does not know her own {word}",Pride and Prejudice by Jane Austen
1428,en,1428,wrong,"“I am far from attributing any part of Mr. Bingley's conduct to design,” said Elizabeth; “but without scheming to do {word}, or to make others unhappy, there may be error, and there may be misery.",Pride and Prejudice by Jane Austen
1429,en,1429,unseldom,"When Mr. Collins said anything of which his wife might reasonably be ashamed, which certainly was not {word}, she involuntarily turned her eye on Charlotte.",Pride and Prejudice by Jane Austen
1430,en,1430,presentation,"He could tell her nothing new of the wonders of his {word} and knighthood; and his civilities were worn out, like his information.  ",Pride and Prejudice by Jane Austen
1431,en,1431,regret,This was a lucky recollection--it saved her from something very like {word}.  ,Pride and Prejudice by Jane Austen
1432,en,1432,passed,"I will only say farther that from what {word} that evening, my opinion of all parties was confirmed, and every inducement heightened which could have led me before, to preserve my friend from what I esteemed a most unhappy connection.",Pride and Prejudice by Jane Austen
1433,en,1433,object,"Mr. Wickham's chief {word} was unquestionably my sister's fortune, which is thirty thousand pounds; but I cannot help supposing that the hope of revenging himself on me was a strong inducement.",Pride and Prejudice by Jane Austen
1434,en,1434,carriage,that moment alighted from his horse or his {word}.,Pride and Prejudice by Jane Austen
1435,en,1435,pronounce,"Charlotte's first letters were received with a good deal of eagerness; there could not but be curiosity to know how she would speak of her new home, how she would like Lady Catherine, and how happy she would dare {word} herself to be; though, when the letters were read, Elizabeth felt that Charlotte expressed herself on every point exactly as she might have foreseen.",Pride and Prejudice by Jane Austen
1436,en,1436,attend,"The agitation and tears which the subject occasioned, brought on a headache; and it grew so much worse towards the evening, that, added to her unwillingness to see Mr. Darcy, it determined her not to {word} her cousins to Rosings, where they were engaged to drink tea.",Pride and Prejudice by Jane Austen
1437,en,1437,advice,"“My reasons for marrying are, first, that I think it a right thing for every clergyman in easy circumstances (like myself) to set the example of matrimony in his parish; secondly, that I am convinced that it will add very greatly to my happiness; and thirdly--which perhaps I ought to have mentioned earlier, that it is the particular {word} and recommendation of the very noble lady whom I have the honour of calling patroness.",Pride and Prejudice by Jane Austen
1438,en,1438,amiable,"You would have been less {word} in my eyes had there _not_ been this little unwillingness; but allow me to assure you, that I have your respected mother's permission for this address.",Pride and Prejudice by Jane Austen
1439,en,1439,regain,"Their parties abroad were less varied than before, and at home she had a mother and sister whose constant repinings at the dullness of everything around them threw a real gloom over their domestic circle; and, though Kitty might in time {word} her natural degree of sense, since the disturbers of her brain were removed, her other sister, from whose disposition greater evil might be apprehended, was likely to be hardened in all her folly and assurance by a situation of such double danger as a watering-place and a camp.",Pride and Prejudice by Jane Austen
1440,en,1440,uncle,"They had now entered a beautiful walk by the side of the water, and every step was bringing forward a nobler fall of ground, or a finer reach of the woods to which they were approaching; but it was some time before Elizabeth was sensible of any of it; and, though she answered mechanically to the repeated appeals of her {word} and aunt, and seemed to direct her eyes to such objects as they pointed out, she distinguished no part of the scene.",Pride and Prejudice by Jane Austen
1441,en,1441,plenty,"Elizabeth soon perceived, that though this great lady was not in commission of the peace of the county, she was a most active magistrate in her own parish, the minutest concerns of which were carried to her by Mr. Collins; and whenever any of the cottagers were disposed to be quarrelsome, discontented, or too poor, she sallied forth into the village to settle their differences, silence their complaints, and scold them into harmony and {word}.  ",Pride and Prejudice by Jane Austen
1442,en,1442,immediately,"Mr. Wickham was the happy man towards whom almost every female eye was turned, and Elizabeth was the happy woman by whom he finally seated himself; and the agreeable manner in which he {word} fell into conversation, though it was only on its being a wet night, made her feel that the commonest, dullest, most threadbare topic might be rendered interesting by the skill of the speaker.  ",Pride and Prejudice by Jane Austen
1443,en,1443,exactly,This was {word} as it should be; for the young man wanted only regimentals to make him completely charming.,Pride and Prejudice by Jane Austen
1444,en,1444,continue,"Their visit did not {word} long after the question and answer above mentioned; and while Mr. Darcy was attending them to their carriage Miss Bingley was venting her feelings in criticisms on Elizabeth's person, behaviour, and dress.",Pride and Prejudice by Jane Austen
1445,en,1445,dance,"She then yawned again, threw aside her book, and cast her eyes round the room in quest for some amusement; when hearing her brother mentioning a ball to Miss Bennet, she turned suddenly towards him and said:  “By the bye, Charles, are you really serious in meditating a {word} at Netherfield?",Pride and Prejudice by Jane Austen
1446,en,1446,particularly,"She highly approved his forbearance, and they had leisure for a full discussion of it, and for all the commendation which they civilly bestowed on each other, as Wickham and another officer walked back with them to Longbourn, and during the walk he {word} attended to her.",Pride and Prejudice by Jane Austen
1447,en,1447,irritation,"A day or two passed before Jane had courage to speak of her feelings to Elizabeth; but at last, on Mrs. Bennet's leaving them together, after a longer {word} than usual about Netherfield and its master, she could not help saying:  “",Pride and Prejudice by Jane Austen
1448,en,1448,comparing,"In {word} her recollection of Pemberley with the minute description which Wickham could give, and in bestowing her tribute of praise on the character of its late possessor, she was delighting both him and herself.",Pride and Prejudice by Jane Austen
1449,en,1449,happened,"After sitting long enough to admire every article of furniture in the room, from the sideboard to the fender, to give an account of their journey, and of all that had {word} in London, Mr. Collins invited them to take a stroll in the garden, which was large and well laid out, and to the cultivation of which he attended himself.",Pride and Prejudice by Jane Austen
1450,en,1450,passed,The day {word} much as the day before had done.,Pride and Prejudice by Jane Austen
1451,en,1451,judge,"“I have been thinking it over again, Elizabeth,” said her uncle, as they drove from the town; “and really, upon serious consideration, I am much more inclined than I was to {word} as your eldest sister does on the matter.",Pride and Prejudice by Jane Austen
1452,en,1452,inclined,"“I have been thinking it over again, Elizabeth,” said her uncle, as they drove from the town; “and really, upon serious consideration, I am much more {word} than I was to judge as your eldest sister does on the matter.",Pride and Prejudice by Jane Austen
1453,en,1453,unsuitable,It was a long time before she became at all reconciled to the idea of so {word} a match.,Pride and Prejudice by Jane Austen
1454,en,1454,thing,"I will answer for it, he never cared three straws about her--who could about such a nasty little freckled {word}?”  ",Pride and Prejudice by Jane Austen
1455,en,1455,justice,"You must, therefore, pardon the freedom with which I demand your attention; your feelings, I know, will bestow it unwillingly, but I demand it of your {word}.  ",Pride and Prejudice by Jane Austen
1456,en,1456,little,"But the fact is, that being, as I am, to inherit this estate after the death of your honoured father (who, however, may live many years longer), I could not satisfy myself without resolving to choose a wife from among his daughters, that the loss to them might be as {word} as possible, when the melancholy event takes place--which, however, as I have already said, may not be for several years.",Pride and Prejudice by Jane Austen
1457,en,1457,agreeable,"Of this she was perfectly unaware; to her he was only the man who made himself {word} nowhere, and who had not thought her handsome enough to dance with.  ",Pride and Prejudice by Jane Austen
1458,en,1458,addressed,"Observing his second daughter employed in trimming a hat, he suddenly {word} her with:  ",Pride and Prejudice by Jane Austen
1459,en,1459,relate,"and with the knowledge of your ill opinion, too! and having to {word} such a thing of his sister!",Pride and Prejudice by Jane Austen
1460,en,1460,called,"And, gathering her work together, she was hastening away, when Elizabeth {word} out:  “Dear madam, do not go.",Pride and Prejudice by Jane Austen
1461,en,1461,think,"But as no such delicacy restrained her mother, an hour seldom passed in which she did not talk of Bingley, express her impatience for his arrival, or even require Jane to confess that if he did not come back she would {word} herself very ill used.",Pride and Prejudice by Jane Austen
1462,en,1462,remains,"“You may depend upon it, Madam,” said Miss Bingley, with cold civility, “that Miss Bennet will receive every possible attention while she {word} with us.”  ",Pride and Prejudice by Jane Austen
1463,en,1463,recommenced,"When the dancing {word}, however, and Darcy approached to claim her hand, Charlotte could not help cautioning her in a whisper, not to be a simpleton, and allow her fancy for Wickham to make her appear unpleasant in the eyes of a man ten times his consequence.",Pride and Prejudice by Jane Austen
1464,en,1464,understand,"“About a month,” said Elizabeth; and then, unwilling to let the subject drop, added, “He is a man of very large property in Derbyshire, I {word}.”  ",Pride and Prejudice by Jane Austen
1465,en,1465,aware,"“If you were {word},” said Elizabeth, “of the very great disadvantage to us all which must arise from the public notice of Lydia's unguarded and imprudent manner--nay, which has already arisen from it, I am sure you would judge differently in the affair.”  ",Pride and Prejudice by Jane Austen
1466,en,1466,insufferably,"“I should like balls infinitely better,” she replied, “if they were carried on in a different manner; but there is something {word} tedious in the usual process of such a meeting.",Pride and Prejudice by Jane Austen
1467,en,1467,wonder,"Elizabeth asked questions in vain; Maria would tell her nothing more, and down they ran into the dining-room, which fronted the lane, in quest of this {word}; It was two ladies stopping in a low phaeton at the garden gate.  ",Pride and Prejudice by Jane Austen
1468,en,1468,think,"Elizabeth could not help saying, “It is very much to his credit, I am sure, that you should {word} so.”  ",Pride and Prejudice by Jane Austen
1469,en,1469,disposition,"She told the story, however, with great spirit among her friends; for she had a lively, playful {word}, which delighted in anything ridiculous.  ",Pride and Prejudice by Jane Austen
1470,en,1470,scarcely,"Wilfully and wantonly to have thrown off the companion of my youth, the acknowledged favourite of my father, a young man who had {word} any other dependence than on our patronage, and who had been brought up to expect its exertion, would be a depravity, to which the separation of two young persons, whose affection could be the growth of only a few weeks, could bear no comparison.",Pride and Prejudice by Jane Austen
1471,en,1471,stronger,"But we are none of us consistent, and in his behaviour to me there were {word} impulses even than pride.”  ",Pride and Prejudice by Jane Austen
1472,en,1472,replied,"“It ought to be good,” he {word}, “it has been the work of many generations.”  ",Pride and Prejudice by Jane Austen
1473,en,1473,relations,"Mrs. Bennet and her daughters then departed, and Elizabeth returned instantly to Jane, leaving her own and her {word}' behaviour to the remarks of the two ladies and Mr. Darcy; the latter of whom, however, could not be prevailed on to join in their censure of _her_, in spite of all Miss Bingley's witticisms on _fine eyes_.    ",Pride and Prejudice by Jane Austen
